event_type,job,task,machine,status,priority
TASK,4121195473,0,988906.0,5,10,1696
TASK,4121195473,0,988906.0,1,10,1697
TASK,4121195473,0,988906.0,5,10,1698
TASK,4121195473,0,988906.0,1,10,1699
TASK,4121195473,0,988906.0,5,10,1700
TASK,4121195473,0,988906.0,1,10,1701
TASK,4121195473,0,988906.0,5,10,1702
TASK,4121195473,0,988906.0,1,10,1703
TASK,4121195473,0,988906.0,5,10,1704
TASK,4121195473,0,988906.0,1,10,1705
TASK,4121195473,0,988906.0,5,10,1706
TASK,4121195473,0,988906.0,1,10,1707
TASK,4121195473,0,988906.0,5,10,1708
TASK,4121195473,0,988906.0,1,10,1709
TASK,4121195473,0,988906.0,5,10,1710
TASK,4121195473,0,988906.0,1,10,,1711
TASK,4121195473,0,3407946425.0,5,10,1712
TASK,6291061935,236,3407946425.0,1,2,1713
TASK,6291096848,41,3407946425.0,1,2,1714
TASK,4121195473,0,3407946425.0,1,10,1715
TASK,4121195473,0,3407946425.0,5,10,1716
TASK,4121195473,0,3407946425.0,1,10,1717
TASK,6291313114,0,3407946425.0,1,9,1718
TASK,4121195473,0,3407946425.0,5,10,1719
TASK,4121195473,0,3407946425.0,1,10,,1720
TASK,6291364567,0,336047640.0,1,1,1721
TASK,6291364567,0,336047640.0,4,1,1722
TASK,4121195473,0,336047640.0,1,10,1723
TASK,4121195473,0,336047640.0,5,10,1724
TASK,4121195473,0,336047640.0,1,10,1725
TASK,4121195473,0,336047640.0,5,10,1726
TASK,4121195473,0,336047640.0,1,10,1727
TASK,4121195473,0,336047640.0,5,10,1728
TASK,4121195473,0,336047640.0,1,10,,1729
TASK,4121195473,0,6566598.0,1,10,1730
TASK,4121195473,0,6566598.0,5,10,1731
TASK,6291786317,176,6566598.0,1,0,1732
TASK,4121195473,0,6566598.0,1,10,1733
TASK,6291786317,176,6566598.0,4,0,1734
TASK,4121195473,0,6566598.0,5,10,1735
TASK,6291825212,0,6566598.0,1,9,1736
TASK,6291825212,0,6566598.0,4,9,1737
TASK,4121195473,0,6566598.0,1,10,,1738
TASK,6292023079,28,3407946425.0,1,0,1739
TASK,6292023079,28,3407946425.0,5,0,1740
TASK,6292068995,0,3407946425.0,1,9,1741
TASK,6292068995,0,3407946425.0,4,9,1742
TASK,4121195473,0,3407946425.0,1,10,1743
TASK,4121195473,0,3407946425.0,5,10,1744
TASK,4121195473,0,3407946425.0,1,10,1745
TASK,4121195473,0,3407946425.0,5,10,1746
TASK,4121195473,0,3407946425.0,1,10,,1747
TASK,6292216089,226,227441257.0,4,4,1748
TASK,6292265403,823,227441257.0,1,4,1749
TASK,6292265403,823,227441257.0,5,4,1750
TASK,4121195473,0,227441257.0,1,10,1751
TASK,4121195473,0,227441257.0,5,10,1752
TASK,4121195473,0,227441257.0,1,10,,1753
TASK,6292719417,7,6566598.0,1,6,1754
TASK,6292719417,7,6566598.0,4,6,1755
TASK,4121195473,0,6566598.0,1,10,1756
TASK,4121195473,0,6566598.0,5,10,1757
TASK,4121195473,0,6566598.0,1,10,1758
TASK,5966089485,308,6566598.0,2,0,1759
TASK,5912313637,308,6566598.0,2,0,1760
TASK,6282507089,721,6566598.0,2,0,1761
TASK,6292805736,2172,6566598.0,1,4,1762
TASK,4121195473,0,6566598.0,5,10,1763
TASK,4121195473,0,6566598.0,1,10,,1764
TASK,4121195473,0,3407946425.0,5,10,1765
TASK,6292908719,0,3407946425.0,1,1,1766
TASK,4121195473,0,3407946425.0,1,10,1767
TASK,6292908719,0,3407946425.0,4,1,1768
TASK,6293078102,45,3407946425.0,1,4,1769
TASK,4121195473,0,3407946425.0,5,10,1770
TASK,4121195473,0,3407946425.0,1,10,1771
TASK,6293078102,45,3407946425.0,5,4,1772
TASK,6293104723,0,3407946425.0,1,4,1773
TASK,4121195473,0,3407946425.0,5,10,1774
TASK,4121195473,0,3407946425.0,1,10,1775
TASK,6293104723,0,3407946425.0,5,4,1776
TASK,4121195473,0,3407946425.0,5,10,1777
TASK,4121195473,0,3407946425.0,1,10,1778
TASK,4121195473,0,3407946425.0,5,10,1779
TASK,4121195473,0,3407946425.0,1,10,1780
TASK,4121195473,0,3407946425.0,5,10,1781
TASK,4121195473,0,3407946425.0,1,10,1782
TASK,4121195473,0,3407946425.0,5,10,1783
TASK,4121195473,0,3407946425.0,1,10,,1784
TASK,4121195473,0,711414.0,1,10,1785
TASK,4121195473,0,711414.0,5,10,1786
TASK,4121195473,0,711414.0,1,10,,1787
TASK,6293535149,93,1436488167.0,4,0,1788
TASK,6218406404,3027,1436488167.0,5,0,1789
TASK,6218406404,1132,1436488167.0,5,0,1790
TASK,6277511984,2005,1436488167.0,1,0,1791
TASK,6277511984,2005,1436488167.0,2,0,1792
TASK,6293664966,0,1436488167.0,1,8,1793
TASK,6293664996,0,1436488167.0,1,4,1794
TASK,6286012471,8,1436488167.0,1,1,1795
TASK,6293664966,0,1436488167.0,4,8,1796
TASK,6293664996,0,1436488167.0,5,4,1797
TASK,6277511984,2538,1436488167.0,1,0,1798
TASK,6277511984,2538,1436488167.0,2,0,1799
TASK,6293684954,0,1436488167.0,1,4,1800
TASK,6293684872,0,1436488167.0,1,8,1801
TASK,6293684872,0,1436488167.0,4,8,1802
TASK,6293684954,0,1436488167.0,4,4,1803
TASK,6277511984,2592,1436488167.0,1,0,1804
TASK,6277511984,2592,1436488167.0,2,0,1805
TASK,6293693764,0,1436488167.0,1,4,1806
TASK,6293693656,0,1436488167.0,1,8,1807
TASK,6293693656,0,1436488167.0,4,8,1808
TASK,6293693764,0,1436488167.0,4,4,1809
TASK,6277511984,2595,1436488167.0,1,0,1810
TASK,515042969,19,1436488167.0,1,0,1811
TASK,515042969,19,1436488167.0,5,0,1812
TASK,6277511984,2595,1436488167.0,2,0,1813
TASK,6293749040,0,1436488167.0,1,4,1814
TASK,6293748986,0,1436488167.0,1,8,1815
TASK,6293748986,0,1436488167.0,4,8,1816
TASK,6293749040,0,1436488167.0,4,4,1817
TASK,6277511984,2616,1436488167.0,1,0,1818
TASK,6277511984,2616,1436488167.0,2,0,1819
TASK,6293758343,0,1436488167.0,1,4,1820
TASK,6293752247,0,1436488167.0,1,8,1821
TASK,6293752247,0,1436488167.0,4,8,1822
TASK,6293758343,0,1436488167.0,4,4,1823
TASK,6293763927,0,1436488167.0,1,8,1824
TASK,6293764106,0,1436488167.0,1,4,1825
TASK,6293763927,0,1436488167.0,4,8,1826
TASK,6293764106,0,1436488167.0,4,4,1827
TASK,6277511984,2087,1436488167.0,1,0,1828
TASK,6293803199,4,1436488167.0,1,4,1829
TASK,6293803199,4,1436488167.0,5,4,1830
TASK,515042969,20,1436488167.0,1,0,,1831
TASK,6293948587,10,449889500.0,1,4,1832
TASK,6293948587,10,449889500.0,4,4,1833
TASK,6293966633,12,449889500.0,1,4,1834
TASK,6293966633,12,449889500.0,4,4,1835
TASK,6294002473,82,449889500.0,1,4,1836
TASK,6294002473,82,449889500.0,4,4,1837
TASK,6293974032,1129,449889500.0,1,0,1838
TASK,6293701590,651,449889500.0,4,1,1839
TASK,6294049003,16,449889500.0,1,4,1840
TASK,6294049003,16,449889500.0,5,4,1841
TASK,6277511984,1905,449889500.0,2,0,1842
TASK,6293974032,1129,449889500.0,2,0,1843
TASK,6294118378,173,449889500.0,1,1,1844
TASK,6294118378,173,449889500.0,5,1,1845
TASK,6277511984,976,449889500.0,1,0,1846
TASK,515042969,9,449889500.0,1,0,1847
TASK,515042969,9,449889500.0,5,0,1848
TASK,6277511984,976,449889500.0,2,0,1849
TASK,6294169131,157,449889500.0,1,1,1850
TASK,515042969,22,449889500.0,1,0,,1851
TASK,4121195473,0,3407946425.0,1,10,1852
TASK,4121195473,0,3407946425.0,5,10,1853
TASK,4121195473,0,3407946425.0,1,10,1854
TASK,4121195473,0,3407946425.0,5,10,1855
TASK,4121195473,0,3407946425.0,1,10,1856
TASK,4121195473,0,3407946425.0,5,10,1857
TASK,4121195473,0,3407946425.0,1,10,1858
TASK,4121195473,0,3407946425.0,5,10,1859
TASK,4121195473,0,3407946425.0,1,10,1860
TASK,4121195473,0,3407946425.0,5,10,1861
TASK,4121195473,0,3407946425.0,1,10,,1862
TASK,6294569008,0,711414.0,1,9,1863
TASK,6294569008,0,711414.0,4,9,1864
TASK,6294642341,0,711414.0,1,0,1865
TASK,6294642341,0,711414.0,4,0,1866
TASK,6294651685,1,711414.0,1,4,1867
TASK,6294651685,1,711414.0,4,4,1868
TASK,5966089485,321,711414.0,2,0,1869
TASK,4121195473,0,711414.0,1,10,1870
TASK,4121195473,0,711414.0,5,10,1871
TASK,4121195473,0,711414.0,1,10,,1872
TASK,6294749310,0,227441257.0,4,8,1873
TASK,6294749323,0,227441257.0,1,8,1874
TASK,6294749323,0,227441257.0,4,8,1875
TASK,6294749344,0,227441257.0,1,8,1876
TASK,4121195473,0,227441257.0,5,10,1877
TASK,4121195473,0,227441257.0,1,10,1878
TASK,4121195473,0,227441257.0,5,10,1879
TASK,4121195473,0,227441257.0,1,10,1880
TASK,4121195473,0,227441257.0,5,10,1881
TASK,4121195473,0,227441257.0,1,10,1882
TASK,4121195473,0,227441257.0,5,10,1883
TASK,4121195473,0,227441257.0,1,10,1884
TASK,4121195473,0,227441257.0,5,10,1885
TASK,4121195473,0,227441257.0,1,10,1886
TASK,4121195473,0,227441257.0,5,10,1887
TASK,4121195473,0,227441257.0,1,10,1888
TASK,4121195473,0,227441257.0,5,10,1889
TASK,4121195473,0,227441257.0,1,10,,1890
TASK,6295127604,453,4304076387.0,1,1,1891
TASK,6000619150,96,4304076387.0,5,9,1892
TASK,6277511984,2016,4304076387.0,2,0,1893
TASK,6277511984,2013,4304076387.0,2,0,1894
TASK,6295210420,45,4304076387.0,1,9,1895
TASK,6295127604,453,4304076387.0,3,1,1896
TASK,515042969,6,4304076387.0,1,0,1897
TASK,515042969,26,4304076387.0,1,0,1898
TASK,515042969,12,4304076387.0,1,0,1899
TASK,515042969,14,4304076387.0,1,0,1900
TASK,515042969,14,4304076387.0,5,0,1901
TASK,515042969,26,4304076387.0,5,0,1902
TASK,6295344868,1880,4304076387.0,1,4,1903
TASK,515042969,6,4304076387.0,1,0,1904
TASK,515042969,12,4304076387.0,1,0,1905
TASK,515042969,6,4304076387.0,1,0,1906
TASK,515042969,6,4304076387.0,1,0,,1907
TASK,6295882638,1466,4303979754.0,1,4,1908
TASK,6295882638,1466,4303979754.0,5,4,1909
TASK,6295882638,1466,4303979754.0,1,4,,1910
TASK,6296192957,852,4802518166.0,1,4,1911
TASK,6296239261,811,4802518166.0,1,4,1912
TASK,6296006548,514,4802518166.0,4,4,1913
TASK,6296192957,852,4802518166.0,4,4,1914
TASK,6296329160,1447,4802518166.0,1,6,1915
TASK,6296080091,408,4802518166.0,4,4,1916
TASK,6296329160,1447,4802518166.0,4,6,1917
TASK,6296400634,2006,4802518166.0,1,6,1918
TASK,6277511984,1559,4802518166.0,2,0,1919
TASK,6277511984,1862,4802518166.0,2,0,1920
TASK,6277511984,2164,4802518166.0,2,0,1921
TASK,6296400634,2006,4802518166.0,4,6,1922
TASK,6296431092,11,4802518166.0,1,6,1923
TASK,4392480606,3,4802518166.0,1,0,1924
TASK,4392480606,3,4802518166.0,5,0,1925
TASK,4857081234,131,4802518166.0,1,2,1926
TASK,6296130348,1870,4802518166.0,1,1,1927
TASK,6296472659,285,4802518166.0,1,4,1928
TASK,6296431092,11,4802518166.0,4,6,1929
TASK,4392480606,5,4802518166.0,1,0,,1930
TASK,4121195473,0,3407946425.0,1,10,1931
TASK,4121195473,0,3407946425.0,5,10,1932
TASK,4121195473,0,3407946425.0,1,10,1933
TASK,4121195473,0,3407946425.0,5,10,1934
TASK,4121195473,0,3407946425.0,1,10,1935
TASK,4121195473,0,3407946425.0,5,10,1936
TASK,4121195473,0,3407946425.0,1,10,1937
TASK,4121195473,0,3407946425.0,5,10,1938
TASK,4121195473,0,3407946425.0,1,10,1939
TASK,6296868031,304,3407946425.0,1,2,1940
TASK,4121195473,0,3407946425.0,5,10,1941
TASK,4121195473,0,3407946425.0,1,10,1942
TASK,4121195473,0,3407946425.0,5,10,1943
TASK,4121195473,0,3407946425.0,1,10,1944
TASK,6296875150,489,3407946425.0,1,2,1945
TASK,6296868031,304,3407946425.0,4,2,1946
TASK,6296868031,548,3407946425.0,1,2,1947
TASK,6296875150,489,3407946425.0,4,2,1948
TASK,6296868031,548,3407946425.0,4,2,1949
TASK,6296875150,745,3407946425.0,1,2,1950
TASK,6296868031,891,3407946425.0,1,2,1951
TASK,4121195473,0,3407946425.0,5,10,1952
TASK,4121195473,0,3407946425.0,1,10,,1953
TASK,6297089374,865,2852577.0,1,2,1954
TASK,6297089374,865,2852577.0,4,2,1955
TASK,6297066888,143,2852577.0,4,2,1956
TASK,6297259566,186,2852577.0,1,4,1957
TASK,5402488769,106,2852577.0,2,0,1958
TASK,6297259566,186,2852577.0,2,4,1959
TASK,5950830609,97,2852577.0,5,2,1960
TASK,2902878580,2219,2852577.0,5,11,1961
TASK,5921809619,41,2852577.0,2,0,1962
TASK,5950830609,97,2852577.0,1,2,1963
TASK,2902878580,2219,2852577.0,1,11,1964
TASK,2902878580,2219,2852577.0,5,11,1965
TASK,5950830609,97,2852577.0,5,2,1966
TASK,2902878580,2219,2852577.0,1,11,,1967
TASK,6297379678,0,32086159.0,4,8,1968
TASK,6297379772,0,32086159.0,4,4,1969
TASK,4392480606,152,32086159.0,1,0,1970
TASK,4392480606,152,32086159.0,5,0,1971
TASK,6297381930,0,32086159.0,1,8,1972
TASK,6297382138,0,32086159.0,1,4,1973
TASK,6297381930,0,32086159.0,4,8,1974
TASK,6297382138,0,32086159.0,4,4,1975
TASK,4392480606,152,32086159.0,1,0,1976
TASK,4392480606,152,32086159.0,5,0,1977
TASK,6297385050,0,32086159.0,1,8,1978
TASK,6297385247,0,32086159.0,1,4,1979
TASK,6297385050,0,32086159.0,4,8,1980
TASK,6297385247,0,32086159.0,4,4,1981
TASK,4392480606,147,32086159.0,1,0,1982
TASK,4392480606,147,32086159.0,5,0,1983
TASK,6297388235,0,32086159.0,1,8,1984
TASK,6297388235,0,32086159.0,4,8,1985
TASK,4392480606,153,32086159.0,1,0,1986
TASK,4392480606,153,32086159.0,5,0,1987
TASK,6297391210,0,32086159.0,1,8,1988
TASK,6297391210,0,32086159.0,4,8,1989
TASK,4392480606,153,32086159.0,1,0,1990
TASK,4392480606,153,32086159.0,5,0,1991
TASK,6297404330,0,32086159.0,1,8,1992
TASK,6297404602,0,32086159.0,1,4,1993
TASK,6297404330,0,32086159.0,4,8,1994
TASK,6297404602,0,32086159.0,4,4,1995
TASK,4392480606,151,32086159.0,1,0,1996
TASK,4392480606,151,32086159.0,5,0,1997
TASK,6297406633,0,32086159.0,1,8,1998
TASK,6297406838,0,32086159.0,1,4,1999
TASK,6297406838,0,32086159.0,4,4,2000
TASK,6297406633,0,32086159.0,4,8,2001
TASK,4392480606,19,32086159.0,1,0,2002
TASK,4392480606,19,32086159.0,5,0,2003
TASK,6297412231,0,32086159.0,1,8,2004
TASK,6297412368,0,32086159.0,1,4,2005
TASK,6297412231,0,32086159.0,4,8,2006
TASK,6297412368,0,32086159.0,4,4,2007
TASK,4392480606,151,32086159.0,1,0,2008
TASK,4392480606,151,32086159.0,5,0,2009
TASK,6297423408,0,32086159.0,1,8,2010
TASK,6297423694,0,32086159.0,1,4,2011
TASK,6297423694,0,32086159.0,4,4,2012
TASK,6297423408,0,32086159.0,4,8,2013
TASK,4392480606,153,32086159.0,1,0,2014
TASK,4392480606,153,32086159.0,5,0,2015
TASK,6297425841,0,32086159.0,1,8,2016
TASK,6297426148,0,32086159.0,1,4,2017
TASK,6297425841,0,32086159.0,4,8,2018
TASK,6297426148,0,32086159.0,4,4,2019
TASK,4392480606,153,32086159.0,1,0,2020
TASK,4392480606,153,32086159.0,5,0,2021
TASK,6297429123,0,32086159.0,1,8,2022
TASK,6297429337,0,32086159.0,1,4,2023
TASK,6297429337,0,32086159.0,4,4,2024
TASK,6297429123,0,32086159.0,4,8,2025
TASK,4392480606,19,32086159.0,1,0,2026
TASK,4392480606,19,32086159.0,5,0,2027
TASK,6297434710,0,32086159.0,1,8,2028
TASK,6297435056,0,32086159.0,1,4,2029
TASK,6297435056,0,32086159.0,4,4,2030
TASK,6297434710,0,32086159.0,4,8,2031
TASK,4392480606,19,32086159.0,1,0,2032
TASK,4392480606,19,32086159.0,5,0,2033
TASK,6297438027,0,32086159.0,1,8,2034
TASK,6297438175,0,32086159.0,1,4,2035
TASK,6297438175,0,32086159.0,4,4,2036
TASK,6297438027,0,32086159.0,4,8,2037
TASK,4392480606,139,32086159.0,1,0,2038
TASK,4392480606,139,32086159.0,5,0,2039
TASK,6297440514,0,32086159.0,1,8,2040
TASK,6297440665,0,32086159.0,1,4,2041
TASK,6297440514,0,32086159.0,4,8,2042
TASK,6297440665,0,32086159.0,4,4,2043
TASK,4392480606,125,32086159.0,1,0,2044
TASK,4392480606,125,32086159.0,5,0,2045
TASK,6297484754,0,32086159.0,1,8,2046
TASK,6297484991,0,32086159.0,1,4,2047
TASK,6297484991,0,32086159.0,4,4,2048
TASK,6297484754,0,32086159.0,4,8,2049
TASK,4392480606,165,32086159.0,1,0,2050
TASK,515042969,23,32086159.0,1,0,2051
TASK,4392480606,165,32086159.0,5,0,2052
TASK,6297494959,0,32086159.0,1,8,2053
TASK,6297497562,0,32086159.0,1,4,2054
TASK,6297494959,0,32086159.0,4,8,2055
TASK,6297497562,0,32086159.0,5,4,2056
TASK,4392480606,167,32086159.0,1,0,,2057
TASK,6297504547,425,2671538428.0,4,0,2058
TASK,6297598598,11,2671538428.0,1,0,2059
TASK,6297598598,11,2671538428.0,4,0,2060
TASK,6297652243,1,2671538428.0,1,4,2061
TASK,6297652243,1,2671538428.0,5,4,2062
TASK,6297663496,566,2671538428.0,1,4,2063
TASK,6296654373,261,2671538428.0,4,4,2064
TASK,6277511984,60,2671538428.0,1,0,2065
TASK,6277511984,60,2671538428.0,2,0,2066
TASK,5966089485,41,2671538428.0,2,0,2067
TASK,6297675529,0,2671538428.0,1,8,2068
TASK,6297675529,0,2671538428.0,4,8,2069
TASK,515042954,7,2671538428.0,1,0,2070
TASK,515042954,7,2671538428.0,5,0,2071
TASK,6297682210,0,2671538428.0,1,8,2072
TASK,6297682437,0,2671538428.0,1,4,2073
TASK,6297682210,0,2671538428.0,4,8,2074
TASK,6297682437,0,2671538428.0,4,4,2075
TASK,515042954,7,2671538428.0,1,0,,2076
TASK,6176858948,2755,717323.0,5,1,2077
TASK,5567180387,211,717323.0,2,0,2078
TASK,5912313637,350,717323.0,2,0,2079
TASK,6282507089,701,717323.0,2,0,2080
TASK,6297848680,264,717323.0,1,4,2081
TASK,6297711937,3512,717323.0,4,4,2082
TASK,5912313637,389,717323.0,1,0,2083
TASK,6297848680,264,717323.0,4,4,2084
TASK,515042969,13,717323.0,1,0,2085
TASK,515042969,6,717323.0,1,0,2086
TASK,5912313637,389,717323.0,2,0,2087
TASK,6297993250,0,717323.0,1,8,2088
TASK,6297993741,0,717323.0,1,4,2089
TASK,6297993250,0,717323.0,4,8,2090
TASK,6297993741,0,717323.0,4,4,2091
TASK,4392480606,248,717323.0,1,0,2092
TASK,4392480606,248,717323.0,5,0,2093
TASK,6298011178,0,717323.0,1,8,2094
TASK,6298011318,0,717323.0,1,4,2095
TASK,6298011318,0,717323.0,4,4,2096
TASK,6298011178,0,717323.0,4,8,2097
TASK,4392480606,248,717323.0,1,0,,2098
TASK,6298406984,8,1515551226.0,1,4,2099
TASK,6298406984,8,1515551226.0,4,4,2100
TASK,4392480606,99,1515551226.0,5,0,2101
TASK,6298415499,0,1515551226.0,1,8,2102
TASK,6298415843,0,1515551226.0,1,4,2103
TASK,6298415843,0,1515551226.0,4,4,2104
TASK,6298415499,0,1515551226.0,4,8,2105
TASK,4392480606,191,1515551226.0,1,0,2106
TASK,4392480606,191,1515551226.0,5,0,2107
TASK,6298422097,0,1515551226.0,1,8,2108
TASK,6298422514,0,1515551226.0,1,4,2109
TASK,6298422097,0,1515551226.0,4,8,2110
TASK,6298422514,0,1515551226.0,4,4,2111
TASK,4392480606,23,1515551226.0,1,0,2112
TASK,4392480606,23,1515551226.0,5,0,2113
TASK,6298424986,0,1515551226.0,1,8,2114
TASK,6298425114,0,1515551226.0,1,4,2115
TASK,6298425114,0,1515551226.0,4,4,2116
TASK,6298424986,0,1515551226.0,4,8,2117
TASK,4392480606,191,1515551226.0,1,0,,2118
TASK,6298429607,2,294771706.0,1,4,2119
TASK,6298429607,2,294771706.0,5,4,2120
TASK,6298451775,195,294771706.0,1,0,2121
TASK,6298067593,1629,294771706.0,4,1,2122
TASK,6298451775,195,294771706.0,4,0,2123
TASK,515042969,10,294771706.0,1,0,2124
TASK,515042969,21,294771706.0,1,0,2125
TASK,515042969,13,294771706.0,1,0,2126
TASK,515042969,5,294771706.0,1,0,2127
TASK,515042969,5,294771706.0,5,0,2128
TASK,6114773114,1801,294771706.0,2,0,2129
TASK,6298599781,96,294771706.0,1,1,2130
TASK,6298599781,96,294771706.0,5,1,2131
TASK,515042969,16,294771706.0,1,0,2132
TASK,515042969,21,294771706.0,1,0,,2133
TASK,515042969,7,336055582.0,1,0,2134
TASK,515042969,7,336055582.0,1,0,2135
TASK,515042969,22,336055582.0,1,0,2136
TASK,515042969,11,336055582.0,1,0,2137
TASK,515042969,22,336055582.0,1,0,2138
TASK,515042969,15,336055582.0,1,0,2139
TASK,6298236578,2270,336055582.0,4,4,2140
TASK,5950955866,142,336055582.0,1,0,2141
TASK,6298236578,361,336055582.0,4,4,2142
TASK,6176871439,1131,336055582.0,5,1,2143
TASK,5950955866,142,336055582.0,5,0,2144
TASK,5633031188,461,336055582.0,5,2,2145
TASK,6296673231,180,336055582.0,1,4,2146
TASK,6298735106,361,336055582.0,1,1,2147
TASK,6298735106,361,336055582.0,4,1,2148
TASK,6298536464,214,336055582.0,1,1,2149
TASK,6298536464,214,336055582.0,5,1,2150
TASK,6298536464,1845,336055582.0,1,1,,2151
TASK,4121195473,0,988906.0,1,10,2152
TASK,4121195473,0,988906.0,5,10,2153
TASK,4121195473,0,988906.0,1,10,2154
TASK,4121195473,0,988906.0,5,10,2155
TASK,4121195473,0,988906.0,1,10,,2156
TASK,4121195473,0,988906.0,1,10,2157
TASK,4121195473,0,988906.0,5,10,2158
TASK,4121195473,0,988906.0,1,10,2159
TASK,4121195473,0,988906.0,5,10,2160
TASK,4121195473,0,988906.0,1,10,2161
TASK,4121195473,0,988906.0,5,10,2162
TASK,4121195473,0,988906.0,1,10,,2163
TASK,6299530526,39,4820072517.0,1,4,2164
TASK,6299530526,39,4820072517.0,5,4,2165
TASK,6299631835,323,4820072517.0,1,1,2166
TASK,6299631835,323,4820072517.0,5,1,2167
TASK,6299631835,1057,4820072517.0,1,1,,2168
TASK,6299373865,0,227441257.0,1,4,2169
TASK,6299373865,0,227441257.0,4,4,2170
TASK,4121195473,0,227441257.0,1,10,2171
TASK,6299812832,0,227441257.0,1,8,2172
TASK,4121195473,0,227441257.0,5,10,2173
TASK,6299812832,0,227441257.0,4,8,2174
TASK,6299812834,0,227441257.0,1,8,2175
TASK,6299812834,0,227441257.0,4,8,2176
TASK,6299812848,0,227441257.0,1,8,2177
TASK,4121195473,0,227441257.0,1,10,,2178
TASK,4121195473,0,988906.0,5,10,2179
TASK,4121195473,0,988906.0,1,10,2180
TASK,4121195473,0,988906.0,5,10,2181
TASK,4121195473,0,988906.0,1,10,2182
TASK,4121195473,0,988906.0,5,10,2183
TASK,4121195473,0,988906.0,1,10,2184
TASK,4121195473,0,988906.0,5,10,2185
TASK,4121195473,0,988906.0,1,10,2186
TASK,4121195473,0,988906.0,5,10,2187
TASK,4121195473,0,988906.0,1,10,,2188
TASK,6300100011,0,988906.0,1,9,2189
TASK,6300100011,0,988906.0,4,9,2190
TASK,4121195473,0,988906.0,5,10,2191
TASK,4121195473,0,988906.0,1,10,2192
TASK,4121195473,0,988906.0,5,10,2193
TASK,4121195473,0,988906.0,1,10,2194
TASK,6300165753,0,988906.0,1,1,2195
TASK,6300165753,0,988906.0,4,1,2196
TASK,4121195473,0,988906.0,5,10,2197
TASK,4121195473,0,988906.0,1,10,2198
TASK,4121195473,0,988906.0,5,10,2199
TASK,4121195473,0,988906.0,1,10,2200
TASK,4121195473,0,988906.0,5,10,2201
TASK,4121195473,0,988906.0,1,10,,2202
TASK,4121195473,0,988906.0,1,10,2203
TASK,4121195473,0,988906.0,5,10,2204
TASK,4121195473,0,988906.0,1,10,2205
TASK,4121195473,0,988906.0,5,10,2206
TASK,4121195473,0,988906.0,1,10,2207
TASK,4121195473,0,988906.0,5,10,2208
TASK,4121195473,0,988906.0,1,10,,2209
TASK,4121195473,0,988906.0,5,10,2210
TASK,4121195473,0,988906.0,1,10,2211
TASK,4121195473,0,988906.0,5,10,2212
TASK,4121195473,0,988906.0,1,10,2213
TASK,4121195473,0,988906.0,5,10,2214
TASK,4121195473,0,988906.0,1,10,2215
TASK,4121195473,0,988906.0,5,10,2216
TASK,4121195473,0,988906.0,1,10,2217
TASK,4121195473,0,988906.0,5,10,2218
TASK,4121195473,0,988906.0,1,10,2219
TASK,4121195473,0,988906.0,5,10,2220
TASK,4121195473,0,988906.0,1,10,,2221
TASK,6277511984,2049,905035.0,2,0,2222
TASK,6277511984,1488,905035.0,2,0,2223
TASK,6300283563,1919,905035.0,2,0,2224
TASK,6281550846,30,905035.0,1,8,2225
TASK,6300956809,437,905035.0,1,4,2226
TASK,6300962749,130,905035.0,1,4,2227
TASK,6281550846,30,905035.0,3,8,2228
TASK,3536441868,0,905035.0,1,9,2229
TASK,515042969,26,905035.0,1,0,2230
TASK,515042969,9,905035.0,1,0,2231
TASK,515042969,22,905035.0,1,0,2232
TASK,515042969,22,905035.0,5,0,2233
TASK,4392480606,90,905035.0,5,0,2234
TASK,6277511984,1229,905035.0,2,0,2235
TASK,4665896876,470,905035.0,1,9,2236
TASK,515042969,3,905035.0,1,0,2237
TASK,515042969,9,905035.0,1,0,2238
TASK,515042969,13,905035.0,1,0,2239
TASK,515042969,20,905035.0,1,0,2240
TASK,3536441868,0,905035.0,3,9,2241
TASK,6277511984,1222,905035.0,1,0,2242
TASK,515042969,26,905035.0,1,0,2243
TASK,515042969,14,905035.0,1,0,2244
TASK,6300962749,130,905035.0,4,4,2245
TASK,515042969,19,905035.0,1,0,2246
TASK,6300956809,437,905035.0,4,4,2247
TASK,6277511984,1466,905035.0,1,0,2248
TASK,6300997424,73,905035.0,1,4,2249
TASK,515042969,13,905035.0,1,0,,2250
TASK,4121195473,0,988906.0,1,10,2251
TASK,4121195473,0,988906.0,5,10,2252
TASK,4121195473,0,988906.0,1,10,2253
TASK,4121195473,0,988906.0,5,10,2254
TASK,4121195473,0,988906.0,1,10,2255
TASK,4121195473,0,988906.0,5,10,2256
TASK,4121195473,0,988906.0,1,10,2257
TASK,4121195473,0,988906.0,5,10,2258
TASK,4121195473,0,988906.0,1,10,2259
TASK,4121195473,0,988906.0,5,10,2260
TASK,4121195473,0,988906.0,1,10,2261
TASK,6301240653,0,988906.0,1,1,2262
TASK,6301240653,0,988906.0,4,1,2263
TASK,4121195473,0,988906.0,5,10,2264
TASK,4121195473,0,988906.0,1,10,,2265
TASK,6301308973,81,4820314713.0,5,4,2266
TASK,6301308973,701,4820314713.0,1,4,2267
TASK,6301308973,701,4820314713.0,5,4,2268
TASK,515042969,9,4820314713.0,1,0,2269
TASK,515042969,11,4820314713.0,1,0,2270
TASK,515042969,14,4820314713.0,1,0,2271
TASK,6301583309,106,4820314713.0,1,4,2272
TASK,6301584834,886,4820314713.0,1,4,2273
